anime_id,title_ru,alt_names,status,type,year,age_rating,genres,source,studio,director,dubbing,site_rating,site_votes,site_views,url,rating_tier,popularity_score,engagement_rate,is_multi_genre,primary_genre,decade,era,title_age,is_recent,is_completed,is_ongoing,is_movie,type_simplified,age_rating_ordinal,is_family_friendly,is_adaptation,is_original_work,has_dubbing,has_unknown_dubbing,dubbing_count,primary_dubbing,studio_count,primary_studio,studio_tier,studio_frequency,is_prolific_studio,primary_director,director_frequency,is_prolific_director,hidden_gem,log_votes,log_views,composite_score,alt_names_count,title_ru_length,slug,genre_count,genre_комедия,genre_экшен,genre_фэнтези,genre_приключения,genre_драма,genre_сёнэн,genre_фантастика,genre_романтика,genre_школьная_жизнь,genre_сэйнэн,genre_повседневность,genre_сверхъестественное,genre_не_японское,genre_исторический,genre_детектив,genre_меха,genre_этти,genre_боевые_искусства,genre_суперспособности,genre_военная_тематика,genre_сёдзё,genre_китайское_3d,genre_спорт,genre_музыка,genre_гарем,genre_демоны,genre_пародия,genre_исэкай,genre_космос,genre_ужасы,genre_психология,genre_триллер,genre_магия,genre_игры,genre_полицейские,genre_мистика,genre_самураи,genre_вампиры,genre_махо_сёдзё,genre_дзёсэй,genre_бисёнэн,genre_сёнэн_ай,genre_полулюди,genre_киберпанк,genre_сёдзё_ай,genre_безумие,genre_путешествия_во_времени,genre_гарем__для_девочек,genre_гендерная_интрига,genre_любовный_треугольник,genre_кулинария,genre_сражения_на_мечах,genre_божества,genre_драконы,genre_целый_фэнтези_мир,genre_эльфы,genre_ангелы,genre_эротика,genre_постапокалиптика,genre_преступный_мир,genre_русские_в_аниме,genre_война,genre_альтернативная_история,genre_перестрелки,genre_хулиганы,genre_современное_фэнтези,genre_unknown,genre_пилотируемые_роботы,genre_инопланетные_расы,genre_параллельный_мир,genre_темное_фэнтези,genre_ведьмы,genre_тайный_заговор,genre_андроиды,genre_нелинейный_сюжет,genre_зомби,genre_альтернативная_реальность,genre_антиутопия,genre_мафия_якудза,genre_машины,genre_ниндзя,genre_убийцы,genre_искусство,genre_феи,genre_лоликон,genre_пираты,genre_виртуальная_реальность,genre_манга,genre_политика,genre_русалки,genre_баскетбол,genre_призраки,genre_прокси_бои,genre_террористы,genre_мотоциклы,genre_стимпанк,genre_трансформеры,genre_искусственный_интеллект,genre_суккубы,genre_охотники_за_головами,genre_вестерн,genre_киборги,genre_силовые_костюмы,genre_темные_эльфы,genre_антивойна,genre_воры
6426,Коколорс,"['Cocolors ', ' COCOLORS（コカラス）']",вышел,Полнометражный фильм,2017,PG-13,['Фантастика'],оригинальная идея,"['Kamikaze Douga ', ' Nishiki Studio']",['Ёкосима Тосихиса'],"['Panzu.info ', ' ХЗ Лол ', ' Юджин Найт']",6.63,38,11,https://old.yummyani.me/catalog/item/kokolors,B,15.23,3.45455,0,Фантастика,2010s,Contemporary,9,0,1,0,1,Movie,2.0,0,0,1,1,0,3,Panzu.info,2,Kamikaze Douga,Indie,11,1,Ёкосима Тосихиса,3,1,0,3.6635616461296463,2.4849066497880004,0.4214,2,8,kokolors,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5223,Вкусы молодости,"['Flavors of Youth ', ' Shikioriori ', ' Si Shi Qing Chun ', ' Ароматы юности ', ' Поэма переплетённых сезонов ', ' Смаки молодості ', ' 詩季織々（しきおりおり）']",вышел,Полнометражный фильм,2018,PG-13,"['Драма ', ' Романтика ', ' Повседневность']",Оригинальная идея,['CoMix Wave Films'],['Такэути Ёситака'],"['AniLibria ', ' Dejz ', ' Ados ', ' Nuts ', ' OkanaTsoy ', ' Hekomi ', ' Lupin ', ' Malevich ', ' Cleo-chan ', ' Amikiri ', ' Sharon ', ' Anzen ', ' Silv ', ' Narea ', ' MyAska ', ' AniDUB ', ' Jaskier ', ' KANSAI Studio ', ' BeeSound']",7.69,209,26,https://old.yummyani.me/catalog/item/vkusy-molodosti,A,29.49,8.03846,1,Драма,2010s,Contemporary,8,0,1,0,1,Movie,2.0,0,0,1,1,0,19,AniLibria,1,CoMix Wave Films,Indie,28,1,Такэути Ёситака,1,0,0,5.3471075307174685,3.295836866004329,0.4941,7,15,vkusy-molodosti,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9977,Аниме-тренировки 2,"['Ani Tore! XX ', ' Anime de Training! Xx ', ' Anitore! XX: Hitotsu Yane no Shita de ', ' Аніме-тренування 2 ', ' Зарядка! 2 ', ' あにトレ! XX~ひとつ屋根の下で~']",вышел,Малометражный сериал,2016,PG-13,"['Комедия ', ' Спорт']",Оригинальная идея,['Rising Force'],['Нигорикава Ацуси'],"['AniDUB ', ' Vel ', ' Oni']",6.2,55,15,https://old.yummyani.me/catalog/item/zaryadka-2,C,18.67,3.66667,0,Комедия,2010s,Contemporary,10,0,1,0,0,TV,2.0,0,0,1,1,0,3,AniDUB,1,Rising Force,Indie,4,1,Нигорикава Ацуси,11,1,0,4.02535169073515,2.772588722239781,0.396,6,18,zaryadka-2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,Судьба/Великий приказ: Первая Миссия,"['Fate/Grand Order -First Order- ', ' Fate/Grand Order: First Order ', ' Доля/Великий наказ: Перша Місія ', ' Судьба: Великая Кампания. Первая Миссия ', ' Судьба/Великий приказ']",вышел,Спешл,2016,PG-13,"['Сэйнэн ', ' Драма ', ' Приключения ', ' Фэнтези ', ' Магия ', ' Современное фэнтези ', ' Экшен ', ' Сражения на мечах ', ' Суперспособности ', ' Сверхъестественное']",Игра,['Lay-duce'],['Намба Хитоси'],"['AniDUB ', ' AniLibria ', ' AniMedia ', ' SHIZA Project']",6.58,341,68,https://old.yummyani.me/catalog/item/sud-ba-velikaya-kampaniya-pervaya-missiya,B,41.34,5.01471,1,Сэйнэн,2010s,Contemporary,10,0,1,0,0,Other,2.0,0,1,0,1,0,4,AniDUB,1,Lay-duce,Mid,21,1,Намба Хитоси,19,1,0,5.834810737062605,4.23410650459726,0.4412,5,36,sud-ba-velikaya-kampaniya-pervaya-missiya,10,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13902,Девичья опера: Свет ревю — Спецвыпуски,"['Revue Starlight Specials ', ' Shoujo☆Kageki Revue Starlight Specials ', ' Дівоча опера: Світ ревю — Спецвипуски ', ' 少女☆歌劇 レヴュー・スタァライト未放送エピソード']",вышел,Спешл,2018,PG-13,['Комедия'],Оригинальная идея,['Kinema Citrus'],['Фурукава Томохиро'],"['Panzu.info ', ' ХЗ Лол ', ' AniLibria ', ' SHIZA Project ', ' ХЗ Лол']",5.4,5,2,https://old.yummyani.me/catalog/item/devichya-opera-svet-revyu-spetsvipuski,C,3.29,2.5,0,Комедия,2010s,Contemporary,8,0,1,0,0,Other,2.0,0,0,1,1,0,5,Panzu.info,1,Kinema Citrus,Mid,56,1,Фурукава Томохиро,3,1,0,1.791759469228055,1.0986122886681098,0.3404,4,38,devichya-opera-svet-revyu-spetsvipuski,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8652,Список нечисти,"['Monster List ', ' Yaoguai Mingdan ', ' Список нечисті ', ' Список чудовища ', ' 妖怪名单']",вышел,ONA,2014,PG-13,"['Комедия ', ' Романтика ', ' Фэнтези ', ' Экшен']",Маньхуа,['Haoliners Animation League'],['Ли Хаолин'],['AnimeVost'],6.39,67,24,https://old.yummyani.me/catalog/item/spisok-nechisti,C,22.73,2.79167,1,Комедия,2010s,Contemporary,12,0,1,0,0,ONA,2.0,0,0,0,1,0,1,AnimeVost,1,Haoliners Animation League,Indie,44,1,Ли Хаолин,22,1,0,4.219507705176107,3.2188758248682006,0.4115,5,14,spisok-nechisti,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13838,Судьба/Девочка-волшебница Иллия 2: Продолжение — Спецвыпуски,"['Fate/Kaleid Liner Prisma Illya 2Wei Herz! Shorts ', ' Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials ', ' Fate/kaleid liner プリズマ☆イリヤ ツヴァイ ヘルツ！ショートアニメ ', ' Доля/Дівчинка-чарівниця Іллія 2: Продовження — Спецвипуски']",вышел,Спешл,2015,PG-13,"['Махо-сёдзё ', ' Этти ', ' Комедия']",Манга,['SILVER LINK.'],"['Хисамацу Саки ', ' Савайри Юки ', ' Удзииэ Ёсихиро ', ' Ямаёси Казуюки']","['Panzu.info ', ' ХЗ Лол']",6.3,76,16,https://old.yummyani.me/catalog/item/sudba-devochka-volshebnitsa-illiya-prodolzhenie-speshli,C,20.59,4.75,1,Махо-сёдзё,2010s,Contemporary,11,0,1,0,0,Other,2.0,0,1,0,1,0,2,Panzu.info,1,SILVER LINK.,Mid,117,1,Хисамацу Саки,1,0,0,4.343805421853684,2.833213344056216,0.4027,4,60,sudba-devochka-volshebnitsa-illiya-prodolzhenie-speshli,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,Логин Горизонт 3,"['Log Horizon 3rd Season ', ' Log Horizon Third Season ', ' Log Horizon: Destruction of the Round Table ', ' Log Horizon: Entaku Houkai ', ' Лог Горизонт 3 ', ' Логин Горизонт: Падение круглого стола ', ' Логін Горизонт 3 ', ' Покорение горизонта 3 ', ' Покорение Горизонта: Кризис круглого стола ', ' Покорение горизонта: Падение круглого стола']",вышел,Сериал,2021,PG-13,"['Сёнэн ', ' Приключения ', ' Фэнтези ', ' Магия ', ' Экшен ', ' Игры ', ' Исэкай']",Ранобэ,['Studio Deen'],['Исихира Синдзи'],"['AniDUB ', ' Nika Lenina ', ' Vel ', ' Shaman ', ' Inspector_Gadjet ', ' Berserk ', ' Aronilo ', ' AniLibria ', ' Dejz ', ' OkanaTsoy ', ' Itashi ', ' Malevich ', ' StudioBand ', ' AniMedia ', ' Jisedai ', ' Sergei Vasya ', ' Studio Band ', ' Trina_D ', ' Trina_D & Rizz_Fisher ', ' youmiteru']",7.56,684,89,https://old.yummyani.me/catalog/item/login-gorizont-3,A,49.16,7.68539,1,Сёнэн,2020s,Recent,5,0,1,0,0,TV,2.0,0,1,0,1,0,20,AniDUB,1,Studio Deen,Top,241,1,Исихира Синдзи,33,1,0,6.529418838262226,4.499809670330265,0.5113,10,16,login-gorizont-3,7,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24503,Мобильный воин Гандам: Железнокровные сироты — Охота Урд. Путь маленького претендента,"['Kidou Senshi Gundam: Tekketsu no Orphans - Urdr Hunt: Chiisana Chousensha no Kiseki ', ' Mobile Suit Gundam: Iron-Blooded Orphans – Urdr Hunt Special Edition: Path of the Little Challenger ', ' Гандам: Железнокровные сироты — Урд Хант. Путь юного претендента ', ' Мобільний Воїн Ґандам: Сироти Залізної Крові - Урдр Хант: Сліди Маленького Челленджера ', ' 機動戦士ガンダム 鉄血のオルフェンズ ウルズハント -小さな挑戦者の軌跡-']",вышел,Полнометражный фильм,2025,R-17+,"['Сёнэн ', ' Драма ', ' Меха ', ' Фантастика ', ' Космос']",Оригинальная идея,['Sunrise'],['Нагай Тацуюки'],"['AniDUB ', ' AniStar']",6.44,9,15,https://old.yummyani.me/catalog/item/kidou-senshi-gundam-tekketsu-no-orphans-urdr-hunt-chiisana-chousensha-no-kiseki,C,10.68,0.6,1,Сёнэн,2020s,Recent,1,1,1,0,1,Movie,,0,0,1,1,0,2,AniDUB,1,Sunrise,Top,317,1,Нагай Тацуюки,18,1,0,2.302585092994046,2.772588722239781,0.4111,5,85,kidou-senshi-gundam-tekketsu-no-orphans-urdr-hunt-chiisana-chousensha-no-kiseki,5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11831,Эликсир красоты,"['Beauty Water ', ' Gigi Goegoe Sunghyungsoo ', ' Еліксир краси ', ' Жидкая красота ', ' 기기괴괴-성형수']",вышел,Полнометражный фильм,2020,R+,"['Триллер ', ' Ужасы ', ' Фантастика']",Манхва,['Studio Animal'],['Unknown'],"['SovetRomantica ', ' Студия ""Колобок"" ', ' liosaa']",6.17,42,16,https://old.yummyani.me/catalog/item/eliksir-krasoti,C,17.83,2.625,1,Триллер,2020s,Recent,6,0,1,0,1,Movie,4.0,0,0,0,1,0,3,SovetRomantica,1,Studio Animal,Indie,5,1,Unknown,1640,1,0,3.7612001156935624,2.833213344056216,0.3945,5,15,eliksir-krasoti,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15083,Тигр и Журавль,"['Hu He Yao Shi Lu ', ' Tiger Crane ', ' Тигр і Журавель ', ' 虎鹤妖师录']",вышел,ONA,2024,PG-13,"['Приключения ', ' Фэнтези ', ' Демоны ', ' Экшен ', ' Не японское ', ' Китайское 3D']",Маньхуа,['Motion Magic'],['Unknown'],"['AniStar ', ' The Voice Company']",6.53,17,9,https://old.yummyani.me/catalog/item/hu-he-yao-shi-lu,B,11.14,1.88889,1,Приключения,2020s,Recent,2,1,1,0,0,ONA,2.0,0,0,0,1,0,2,AniStar,1,Motion Magic,Indie,23,1,Unknown,1640,1,0,2.8903717578961645,2.302585092994046,0.4143,4,14,hu-he-yao-shi-lu,6,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11893,"Император джунглей: Вперёд, Лео!","['Go Ahead Leo! ', ' Jungle Emperor ', ' Jungle Taitei: Susume Leo! ', ' Leo the Lion ', ' New Jungle Emperor ', ' Onward Leo! ', ' Белый лев Кимба ', ' Імператор джунглів: Вперед, Лео! ', ' Лео: Император джунглей ', ' ジャングル大帝・進めレオ']",вышел,Сериал,1966,G,"['Сёнэн ', ' Приключения ', ' Фэнтези']",Манга,['Mushi Production'],['Синго Араки'],['Unknown'],5.0,13,4,https://old.yummyani.me/catalog/item/imperator-dzhungley-vpered-leo,C,7.11,3.25,1,Сёнэн,1960s,Classic,60,0,1,0,0,TV,0.0,1,1,0,0,1,1,Unknown,1,Mushi Production,Indie,25,1,Синго Араки,1,0,0,2.6390573296152584,1.6094379124341003,0.3161,10,32,imperator-dzhungley-vpered-leo,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7950,Претендентки,"[""Wanna-Be's "", ' Wannabes ', ' Wonabîzu ', ' Упорные ', ' ウォナビーズ']",вышел,OVA,1986,PG-13,"['Драма ', ' Комедия ', ' Экшен ', ' Спорт']",Оригинальная идея,['AIC'],['Хасэгава Ясуо'],['Михалев'],5.11,9,4,https://old.yummyani.me/catalog/item/pretendentki,C,6.2,2.25,1,Драма,1980s,Classic,40,0,1,0,0,OVA,2.0,0,0,1,1,0,1,Михалев,1,AIC,Indie,160,1,Хасэгава Ясуо,4,1,0,2.302585092994046,1.6094379124341003,0.323,5,12,pretendentki,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7895,Баки 2,"['Baki ', ' Baki: Dai Raitaisai-hen ', ' Baki: The Great Raitai Tournament Saga ', ' Баки ONA-2 ', ' Бакі 2 ', ' Боец Баки 2 ', ' バキ 大擂台賽編']",вышел,ONA,2020,R-17+,"['Сёнэн ', ' Экшен ', ' Боевые искусства ', ' Спорт']",Манга,['TMS Entertainment'],['Хирано Тосики'],"['AniDUB ', ' Lelik_time ', ' Qbiq ', ' Stefan ', ' AniStar ', ' AnimeVost ', ' ColdFilm']",8.05,753,121,https://old.yummyani.me/catalog/item/baki-ona-2,A,53.26,6.22314,1,Сёнэн,2020s,Recent,6,0,1,0,0,ONA,,0,1,0,1,0,7,AniDUB,1,TMS Entertainment,Top,231,1,Хирано Тосики,24,1,0,6.625392368007956,4.804021044733257,0.555,7,6,baki-ona-2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5078,Девочки в летних платьях,"['Girls in Summer Dresses ', ' Natsufuku no Shoujo-tachi ', ' Natsufuku no Shoujo-tachi: Hiroshima ', ' Natsufuku no shoujotachi ', ' Shouwa 20-nen 8-gatsu 6-ka ', ' Девушки в летних платьях ', ' Дівчатка в літніх сукнях ', ' 夏服の少女たち']",вышел,Спешл,1988,PG-13,"['Драма ', ' Исторический']",Книга,['Madhouse'],['Хирата Тосио'],"['Get Smart Group ', ' Persona99 ', ' AniDUB ', ' AniLibria ', ' AniStar ', ' AnimeVost ', ' SHIZA Project']",6.5,10,4,https://old.yummyani.me/catalog/item/devochki-v-letnih-platyah,B,6.46,2.5,0,Драма,1980s,Classic,38,0,1,0,0,Other,2.0,0,0,0,1,0,7,Get Smart Group,1,Madhouse,Top,298,1,Хирата Тосио,8,1,0,2.3978952727983707,1.6094379124341003,0.4104,8,24,devochki-v-letnih-platyah,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9412,Поиск исходных данных,"['Roots Search ', ' Roots Search: Life Devourer X ', ' Roots Search: Shokushin buttai X ', ' Пошук вихідних даних ', ' ルーツ・サーチ 食心物体Ｘ']",вышел,OVA,1986,R+,"['Ужасы ', ' Фантастика ', ' Космос']",Оригинальная идея,['Nippon Columbia'],['Сугай Хисаси'],['AniDUB'],4.19,16,5,https://old.yummyani.me/catalog/item/poisk-ishodnyh-dannyh,D,8.49,3.2,1,Ужасы,1980s,Classic,40,0,1,0,0,OVA,4.0,0,0,1,1,0,1,AniDUB,1,Nippon Columbia,Indie,2,1,Сугай Хисаси,1,0,0,2.833213344056216,1.791759469228055,0.2655,5,21,poisk-ishodnyh-dannyh,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6511,Умри сейчас,"['Cerebrum ', ' Die Now ', ' Duan Nao ', ' Помри зараз ', ' 端脑']",вышел,ONA,2014,R-17+,"['Детектив ', ' Триллер ', ' Фантастика']",Неизвестно,['Haoliners Animation League'],['Unknown'],"['LightFamily ', ' SovetRomantica']",6.21,14,5,https://old.yummyani.me/catalog/item/umri-seychas,C,8.12,2.8,1,Детектив,2010s,Contemporary,12,0,1,0,0,ONA,,0,0,0,1,0,2,LightFamily,1,Haoliners Animation League,Indie,44,1,Unknown,1640,1,0,2.70805020110221,1.791759469228055,0.3926,5,11,umri-seychas,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6647,"Кланнад: Продолжение истории — Другой мир, глава Кё","['Clannad ~After Story~: Another World ', ' Clannad: After Story - Another World, Kyou Chapter ', ' Clannad: After story - Mô hitotsu no sekai - Kyô hen ', ' Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen ', ' Clannad: After Story OVA ', ' Kyou Chapter ', ' Кланнад: Продовження історії — Інший світ, глава Кьо ', ' クラナド\u3000アフターストーリー\u3000もうひとつの世界\u3000杏編']",вышел,Спешл,2009,PG-13,"['Сэйнэн ', ' Драма ', ' Романтика ', ' Школьная жизнь']",Визуальная новелла,['Kyoto Animation'],['Исихара Тацуя'],['Unknown'],8.1,272,27,https://old.yummyani.me/catalog/item/klannad-prodolzhenie-istorii-drugoy-mir-glava-ke,A,31.28,10.07407,1,Сэйнэн,2000s,Modern,17,0,1,0,0,Other,2.0,0,0,0,0,1,1,Unknown,1,Kyoto Animation,Top,97,1,Исихара Тацуя,33,1,0,5.60947179518496,3.332204510175204,0.5203,8,51,klannad-prodolzhenie-istorii-drugoy-mir-glava-ke,4,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13487,Палач богов: Между смертным и божественным царством,"['Slay The Gods ', ' Zhan Shen: Fanchen Shenyu ', ' Кат богів: Між смертним і божественним царством ', ' Убийца богов из психушки ', ' 斩神之凡尘神域']",вышел,ONA,2024,PG-13,"['Фэнтези ', ' Экшен ', ' Психология ', ' Не японское ', ' Китайское 3D']",Новелла,['Shenman Entertainment'],['Unknown'],"['LightFamily ', ' Аркеро ', ' Diablo ', ' Эллен ', ' Sino Tyan ', ' Besnoon ', ' Kiriru ', ' njuciti ', ' Mira Hum ', ' Tim Wagner ', ' AniMaunt ', ' SHIZA Project ', ' HORIZON ', ' ТО ная']",8.31,200,130,https://old.yummyani.me/catalog/item/zhan-shen-fanchen-shenyu,A,43.26,1.53846,1,Фэнтези,2020s,Recent,2,1,1,0,0,ONA,2.0,0,0,0,1,0,14,LightFamily,1,Shenman Entertainment,Indie,18,1,Unknown,1640,1,0,5.303304908059076,4.875197323201151,0.575,5,51,zhan-shen-fanchen-shenyu,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
